# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, 0:48:12.7 0 0:01:31.4 0:02:59.6 0:00:02.5 -0:00:14.1 -0:04:36.4 -0:01:57.1, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed
1440442338, 1548+056, 2015-08-24 19:39:30.435, 297.2421282, 29.2129100, 0.4299994, 0.0000000, -0.0845600, 0.0000000, counts, 2.0467037, 0.0000000, 0.1285860, 0.0000000, 2353.9515884, 0.0000000, 3.0000000, 1.7600980, 0.1012524, 1147.5969371, 0.0000000, 0.3862666, 0.1970993, 1206.6330391, 0.0000000, 12500.5000000, 2.6678, 17.45, 898.34, 15.00, 2.93
1440442338, 0420-014, 2015-08-25 00:34:24.449, 76.6027914, 23.7085724, 0.4099258, 0.0000000, 0.0128929, 0.0000000, counts, 0.7268404, 0.0000000, 0.1359744, 0.0000000, 2375.9355041, 0.0000000, 2.0000000, 0.6282440, 0.1889666, 1186.2947682, 0.0000000, 0.4709866, 0.0718305, 1188.8524649, 2.0000000, 12500.5000000, 3.7073, 13.70, 898.73, 15.00, 2.71
1440442338, 0003-066, 2015-08-25 01:02:30.236, 340.6860382, 64.3719759, 0.4324208, 0.0000000, -0.0891280, 0.0000000, counts, 0.7289814, 0.0000000, 0.1182202, 0.0000000, 2323.6856345, 0.0000000, 3.0000000, 0.3333410, 0.1626006, 1159.3236673, 3.0000000, nan, nan, 1164.4206184, 0.0000000, 12500.5000000, 2.4506, 13.43, 898.59, 15.00, 1.05
