# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, 0:48:12.7 0 0:01:31.4 0:02:59.6 0:00:02.5 -0:00:14.1 -0:04:36.4 -0:01:57.1, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed
1440312426, 1127-145, 2015-08-23 10:02:43.365, 66.0284837, 58.9180070, 1.4365891, 0.0000000, -0.1272274, 0.0000000, counts, 0.5352835, 0.0000000, 0.1406174, 0.0000000, 2284.9923733, 0.0000000, 0.0000000, 0.2577741, 0.1438850, 883.5746726, 0.0000000, 276288162.1371701, 0.6725602, 1401.9363962, 2.0000000, 12500.5000000, 3.4536, 23.69, 897.40, 15.00, 10.80
1440312426, 0537-441, 2015-08-23 11:21:53.356, 233.2975420, 28.6097010, 0.7198280, 0.0000000, -0.0263469, 0.0000000, counts, 10.9951290, 0.0000000, 0.1532188, 0.0000000, 2294.8185120, 0.0000000, 3.0000000, 5.3775366, 0.1422104, 898.2598692, 3.0000000, 6.0241798, 0.1437443, 1396.8760582, 3.0000000, 12500.5000000, 4.5052, 24.51, 896.36, 15.00, 8.36
1440312426, 1127-145, 2015-08-23 12:37:55.426, 328.5549119, 71.8622795, 1.8112766, 0.0000000, -0.0430354, 0.0000000, counts, 11.0123020, 0.0000000, 0.1482055, 0.0000000, 2206.5726266, 0.0000000, 2.0000000, 5.3867809, 0.1474872, 871.0766999, 2.0000000, 6.8362410, 0.1524249, 1335.3802073, 2.0000000, 12500.5000000, 3.4536, 25.47, 895.14, 15.00, 7.74
