# antenna = m063, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -3419.58251626 -1606.01510973 2.0, -0:02:53.4 0 0 0 0 0 -0:25:03.0, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1438000809, 0521-365, 2015-07-27 12:50:08.986, 241.6278320, 26.6311736, 0.0537843, 0.0000000, -0.4263793, 0.0000000, counts, 2.1433111, 0.0000000, 0.1254651, 0.0000000, 1506.7662847, 0.0000000, 2, 1.0170646, 0.1157455, 755.8770088, 2, 1.1863058, 0.1300477, 750.8518523, 2, 12500.5000000, 5.5701, 16.36, 898.33, 15.00, 3.67, 1, 0.0911350, -0.0088793, 0.0255132, -0.0070044
1438000809, 0723-008, 2015-07-27 13:28:10.520, 287.6662577, 28.7277974, 0.0384533, 0.0000000, -0.4172354, 0.0000000, counts, 2.1852797, 0.0000000, 0.1297262, 0.0000000, 1496.5888119, 0.0000000, 3, 1.0185498, 0.1293429, 749.6300219, 3, 1.2061733, 0.1294106, 746.9174299, 3, 12500.5000000, 7.1193, 16.98, 897.86, 15.00, 3.64, 1, 0.0759582, 0.0002646, 0.0109140, 0.0021395
1438000809, 0727-115, 2015-07-27 13:33:50.377, 276.7795645, 34.2078943, 0.0306411, 0.0000000, -0.4246265, 0.0000000, counts, 2.1423539, 0.0000000, 0.1245351, 0.0000000, 1487.3494079, 0.0000000, 3, 1.0577309, 0.1256587, 745.2828645, 3, 1.1616214, 0.1166226, 742.0432673, 2, 12500.5000000, 5.1167, 17.00, 897.89, 15.00, 3.75, 1, 0.0651743, -0.0071265, 0.0018265, -0.0052516
1438000809, 1127-145, 2015-07-27 14:01:12.182, 346.3176658, 73.7836066, 0.1718326, 0.0000000, -0.4142880, 0.0000000, counts, 1.3074487, 0.0000000, 0.1229464, 0.0000000, 1466.5576186, 0.0000000, 3, 0.6016817, 0.1216904, 736.0929509, 3, 0.7702652, 0.1264087, 730.3671664, 3, 12500.5000000, 3.4536, 16.86, 897.59, 15.00, 3.68, 1, 0.0614383, 0.0032120, 0.0167070, 0.0050869
1438000809, 3C273, 2015-07-27 14:13:08.879, 14.2816447, 56.4724752, 0.1298997, 0.0000000, -0.4186406, 0.0000000, counts, 6.9737312, 0.0000000, 0.1260899, 0.0000000, 1467.7702577, 0.0000000, 3, 3.4355596, 0.1252130, 736.4933944, 3, 3.5473518, 0.1289142, 731.2124316, 3, 12500.5000000, 20.2837, 17.04, 897.59, 15.00, 4.58, 1, 0.0983527, -0.0011406, 0.0443403, 0.0007343
1438000809, 3C279, 2015-07-27 14:18:52.234, 29.1213346, 62.2433579, 0.1851646, 0.0000000, -0.4209245, 0.0000000, counts, 7.1172902, 0.0000000, 0.1245592, 0.0000000, 1464.4536837, 0.0000000, 3, 3.1414729, 0.1252794, 734.7310744, 3, 4.0006241, 0.1224785, 729.7136073, 3, 12500.5000000, 23.0168, 17.08, 897.56, 15.00, 2.72, 1, 0.1086664, -0.0034245, 0.0575979, -0.0015496
1438000809, 1334-127, 2015-07-27 14:38:09.744, 48.3950561, 65.2944714, 0.0812206, 0.0000000, -0.4186208, 0.0000000, counts, 2.5312691, 0.0000000, 0.1238272, 0.0000000, 1467.8068590, 0.0000000, 3, 1.1951545, 0.1283951, 737.0183418, 3, 1.3328993, 0.1236760, 730.8134097, 3, 12500.5000000, 5.7386, 17.14, 897.63, 15.00, 4.11, 1, 0.0540780, -0.0011208, 0.0046329, 0.0007541
1438000809, 1424-418, 2015-07-27 14:56:09.287, 125.5841884, 65.7353177, 0.1233404, 0.0000000, -0.4312459, 0.0000000, counts, 1.4607839, 0.0000000, 0.1193599, 0.0000000, 1468.0372411, 0.0000000, 2, 0.8212821, 0.1014353, 737.2179768, 2, 0.7484457, 0.1193542, 730.8637823, 2, 12500.5000000, 7.6519, 17.07, 897.90, 15.00, 3.72, 1, 0.0704813, -0.0137459, 0.0212742, -0.0118710
1438000809, 1548+056, 2015-07-27 15:14:37.818, 56.1058308, 35.4597405, -0.0478046, 0.0000000, -0.4133167, 0.0000000, counts, 1.7282324, 0.0000000, 0.1533551, 0.0000000, 1492.9950268, 0.0000000, 4, 0.7674454, 0.1719761, 749.3281828, 4, 0.9831966, 0.1454687, 743.7133651, 3, 12500.5000000, 2.6678, 16.69, 897.92, 15.00, 3.67, 1, 0.0002949, 0.0041833, -0.0626287, 0.0060582
1438000809, 1613-586, 2015-07-27 15:21:01.156, 145.4597111, 47.3042969, 0.1616865, 0.0000000, -0.4194609, 0.0000000, counts, 1.1441803, 0.0000000, 0.1350265, 0.0000000, 1485.4204710, 0.0000000, 2, 0.5032142, 0.1424426, 745.5007513, 3, 0.6544774, 0.1231964, 739.9188951, 2, 12500.5000000, 3.8780, 16.59, 897.97, 15.00, 4.34, 0, 0.1423024, -0.0019609, 0.0840153, -0.0000860
1438000809, 1718-649, 2015-07-27 15:39:13.694, 151.4112374, 40.1170738, 0.1461810, 0.0000000, -0.4180262, 0.0000000, counts, 0.7370074, 0.0000000, 0.1306700, 0.0000000, 1490.5100602, 0.0000000, 3, 0.3856397, 0.1075269, 748.4621754, 2, 0.4693724, 0.1242202, 742.1070058, 2, 12500.5000000, 3.4802, 16.04, 898.00, 15.00, 3.32, 0, 0.1486234, -0.0005262, 0.0873921, 0.0013487
1438000809, 1730-130, 2015-07-27 15:45:19.539, 86.7267300, 31.6873981, -0.0057167, 0.0000000, -0.4179900, 0.0000000, counts, 2.0930869, 0.0000000, 0.1235707, 0.0000000, 1501.8404864, 0.0000000, 3, 1.0153499, 0.1183227, 753.9354362, 3, 1.1397599, 0.1441772, 747.8732907, 2, 12500.5000000, 4.4856, 15.80, 897.93, 15.00, 3.00, 1, 0.0361218, -0.0004900, -0.0280391, 0.0013849
1438000809, 1741-038, 2015-07-27 15:50:59.395, 78.3626101, 25.8997055, -0.0156407, 0.0000000, -0.4195027, 0.0000000, counts, 0.8625383, 0.0000000, 0.1391879, 0.0000000, 1513.3376456, 0.0000000, 3, 0.4617467, 0.1499408, 759.9992643, 3, 0.3410630, 0.3104525, 753.4186634, 3, 12500.5000000, 3.8687, 15.39, 897.98, 15.00, 2.55, 1, 0.0292591, -0.0020027, -0.0365548, -0.0001278
1438000809, 1055+018, 2015-07-27 16:17:12.230, 297.7383005, 35.7963977, 0.0200083, 0.0000000, -0.4091589, 0.0000000, counts, 2.1713909, 0.0000000, 0.1118654, 0.0000000, 1487.9178123, 0.0000000, 2, 1.6307408, 0.0601167, 742.9446824, 0, 1.1554526, 0.1262431, 745.1920242, 2, 12500.5000000, 3.8175, 14.07, 898.39, 15.00, 2.06, 1, 0.0552968, 0.0083411, -0.0075106, 0.0102160
1438000809, 1127-145, 2015-07-27 16:30:17.898, 283.2164167, 49.0866991, 0.0694464, 0.0000000, -0.4219430, 0.0000000, counts, 1.1890656, 0.0000000, 0.1270651, 0.0000000, 1480.6455877, 0.0000000, 3, 0.5025949, 0.1214995, 741.7252865, 2, 0.8400259, 0.1489040, 738.6802815, 2, 12500.5000000, 3.4536, 13.71, 898.42, 15.00, 1.40, 1, 0.0770267, -0.0044430, 0.0195278, -0.0025681
1438000809, 3C273, 2015-07-27 16:41:41.608, 314.0380278, 46.9766497, 0.0723886, 0.0000000, -0.4172108, 0.0000000, counts, 6.9055203, 0.0000000, 0.1284071, 0.0000000, 1489.9892340, 0.0000000, 3, 3.0358615, 0.1290836, 750.3645536, 3, 3.8979771, 0.1303113, 739.5979829, 3, 12500.5000000, 20.2837, 13.44, 898.47, 15.00, 0.74, 1, 0.0822544, 0.0002892, 0.0238249, 0.0021641
