# antenna = m063, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -3419.58251626 -1606.01510973 2.0, -0:16:18.4 0 -0:10:01.7 -0:30:14.0 0:00:03.5 0:00:57.0 -0:21:53.4 0:00:29.3, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1445623746, 1613-586, 2015-10-23 18:59:54.447, 214.4702895, 24.1914760, 0.3659912, 0.0000000, -0.3631479, 0.0000000, counts, 0.8756738, 0.0000000, 0.1412396, 0.0000000, 1502.3270351, 0.0000000, 3, 0.4755350, 0.1903452, 555.3106992, 2, 0.4998761, 0.1331383, 947.0202318, 3, 12500.5000000, 3.8780, 30.72, 894.18, 15.00, 5.06, 1, 0.1412397, 0.0040241, -0.0325616, -0.0160831
1445623746, 0402-362, 2015-10-23 19:07:02.765, 118.9382778, 24.1422792, 0.0741806, 0.0000000, -0.3477944, 0.0000000, counts, 1.4461885, 0.0000000, 0.1245685, 0.0000000, 1500.1409593, 0.0000000, 3, 0.6119403, 0.1119935, 554.9943535, 2, 0.9356136, 0.1116034, 945.1021336, 3, 12500.5000000, 1.9561, 30.65, 894.25, 15.00, 3.25, 1, -0.1233116, -0.0037740, 0.0099612, 0.0045998
1445623746, 0637-752, 2015-10-23 19:13:22.105, 165.7643745, 23.2643526, 0.1972313, 0.0000000, -0.3487834, 0.0000000, counts, 1.1969384, 0.0000000, 0.1126221, 0.0000000, 1503.1627819, 0.0000000, 2, 0.4293759, 0.1208428, 556.0532966, 3, 0.7854418, 0.1098931, 947.1211733, 2, 12500.5000000, 4.1466, 30.67, 894.34, 15.00, 3.66, 1, -0.0131545, 0.0056216, 0.0084747, 0.0040620
1445623746, 1830-210, 2015-10-23 19:48:40.209, 259.7707269, 25.7286166, 0.2307533, 0.0000000, -0.3376654, 0.0000000, counts, 2.9967621, 0.0000000, 0.1147611, 0.0000000, 1491.5423842, 0.0000000, 2, 1.1633982, 0.1182762, 551.4177625, 2, 1.8011889, 0.1181028, 940.1086221, 2, 12500.5000000, 4.6283, 29.88, 894.81, 15.00, 1.49, 1, 0.0205726, 0.0355902, 0.0341735, 0.0015710
1445623746, 1921-293, 2015-10-23 20:06:01.268, 254.2811126, 35.8655924, 0.1343554, 0.0000000, -0.3422092, 0.0000000, counts, 3.0698872, 0.0000000, 0.1186198, 0.0000000, 1468.0974906, 0.0000000, 2, 1.3152077, 0.1150892, 542.2489148, 2, 1.7976254, 0.1191985, 925.8363519, 2, 12500.5000000, 11.4695, 28.78, 894.53, 15.00, 2.10, 1, -0.0788017, 0.0315330, 0.0298726, 0.0022775
1445623746, 1954-388, 2015-10-23 20:21:44.869, 243.5864844, 41.6891220, 0.1393375, 0.0000000, -0.3487972, 0.0000000, counts, 0.8356329, 0.0000000, 0.1154532, 0.0000000, 1462.9900607, 0.0000000, 2, 0.3226439, 0.1311774, 539.9651794, 2, 0.4759058, 0.1279472, 923.0188921, 2, 12500.5000000, 2.3152, 29.37, 894.66, 15.00, 1.95, 1, -0.0898258, 0.0245712, -0.0062297, 0.0006759
1445623746, 2134+004, 2015-10-23 21:36:24.474, 291.6907964, 30.6140750, 0.1219738, 0.0000000, -0.3347976, 0.0000000, counts, 2.4986944, 0.0000000, 0.1183940, 0.0000000, 1504.9129673, 0.0000000, 2, 0.9697839, 0.1215875, 553.8703954, 2, 1.5100922, 0.1263627, 951.0510253, 2, 12500.5000000, 8.7175, 27.98, 895.92, 15.00, 5.27, 1, -0.0764635, 0.0373841, -0.0093379, 0.0016624
1445623746, 2155-152, 2015-10-23 21:47:55.182, 276.9809185, 41.2024113, 0.0896325, 0.0000000, -0.3471513, 0.0000000, counts, 2.4328456, 0.0000000, 0.1249707, 0.0000000, 1500.2900358, 0.0000000, 2, 0.9140722, 0.1419453, 550.9890286, 2, 1.5175941, 0.1214950, 949.2807474, 2, 12500.5000000, 4.0578, 28.12, 895.89, 15.00, 4.17, 1, -0.1199672, 0.0271562, 0.0032061, -0.0036870
1445623746, 2203-188, 2015-10-23 22:26:00.215, 268.7615781, 36.3341195, 0.2572003, 0.0000000, -0.3353959, 0.0000000, counts, 0.9040731, 0.0000000, 0.1155913, 0.0000000, 1511.7595203, 0.0000000, 2, 0.3490340, 0.1039382, 554.3853823, 2, 0.5821189, 0.1184096, 957.4907682, 2, 12500.5000000, 3.3357, 27.57, 894.67, 15.00, 4.30, 0, 0.0216447, 0.0387316, 0.1487301, 0.0068227
1445623746, 2223-052, 2015-10-23 22:48:20.648, 282.5742697, 29.1134788, 0.1317496, 0.0000000, -0.3327067, 0.0000000, counts, 1.1102477, 0.0000000, 0.1344909, 0.0000000, 1525.5378860, 0.0000000, 2, 0.4708327, 0.1272473, 559.3675096, 2, 0.6566976, 0.1436753, 966.1465401, 2, 12500.5000000, 4.3673, 27.41, 894.51, 15.00, 3.16, 1, -0.0678854, 0.0402579, -0.0017980, 0.0042504
1445623746, 3C446, 2015-10-23 22:53:53.007, 281.7282824, 27.9479467, 0.1416190, 0.0000000, -0.3277391, 0.0000000, counts, 1.2058414, 0.0000000, 0.1273108, 0.0000000, 1526.9447998, 0.0000000, 2, 0.4397047, 0.1288313, 559.9711317, 2, 0.7792405, 0.1278924, 966.9652140, 2, 12500.5000000, 4.3673, 27.57, 894.48, 15.00, 3.03, 1, -0.0584177, 0.0452097, -0.0065475, 0.0088729
1445623746, 2255-282, 2015-10-23 22:59:45.858, 259.3109459, 43.5956980, 0.0667123, 0.0000000, -0.3491762, 0.0000000, counts, 0.4660074, 0.0000000, 0.1486746, 0.0000000, 1502.7520909, 0.0000000, 2, 0.2021497, 0.1185355, 550.3447097, 2, 0.2936668, 0.1976917, 952.3722653, 2, 12500.5000000, 2.7550, 27.74, 894.54, 15.00, 2.78, 1, -0.1448595, 0.0255017, -0.0398657, -0.0015191
1445623746, 3C123, 2015-10-23 23:07:29.662, 27.5179408, 23.5304984, 0.3431884, 0.0000000, -0.3416757, 0.0000000, counts, 2.3157419, 0.0000000, 0.1137676, 0.0000000, 1536.4791833, 0.0000000, 2, 0.9736750, 0.1139646, 563.8502203, 2, 1.3630430, 0.1149070, 972.6082802, 2, 12500.5000000, 6.0749, 27.82, 894.47, 15.00, 1.96, 1, 0.1320963, 0.0075179, 0.0129935, -0.0044319
1445623746, 2355-534, 2015-10-23 23:21:53.297, 221.8576309, 51.1138647, 0.4775843, 0.0000000, -0.3652650, 0.0000000, counts, 0.6104200, 0.0000000, 0.1379943, 0.0000000, 1493.4596106, 0.0000000, 2, 0.2388818, 0.1479212, 546.6507276, 3, 0.3767230, 0.1852833, 946.7559591, 2, 12500.5000000, 2.2099, 27.25, 894.27, 15.00, 1.34, 1, 0.0879673, 0.0057484, 0.0216034, -0.0060936
1445623746, 0727-115, 2015-10-23 23:29:38.100, 88.6155232, 25.7641845, -0.0167839, 0.0000000, -0.3545687, 0.0000000, counts, 2.0610905, 0.0000000, 0.1238454, 0.0000000, 1527.7865352, 0.0000000, 2, 0.8320507, 0.1191228, 560.4531848, 2, 1.2307390, 0.1287942, 967.3267992, 2, 12500.5000000, 5.1167, 27.41, 894.25, 15.00, 0.73, 1, -0.2018500, -0.0129174, -0.0343129, -0.0055207
1445623746, 0003-066, 2015-10-23 23:37:49.392, 289.7453672, 40.3977135, 0.1522290, 0.0000000, -0.3385872, 0.0000000, counts, 1.5147561, 0.0000000, 0.1230898, 0.0000000, 1500.5703607, 0.0000000, 2, 0.5070920, 0.1451269, 549.7268211, 2, 1.0349986, 0.1127177, 950.8292715, 2, 12500.5000000, 2.4506, 26.94, 894.14, 15.00, 0.26, 1, -0.0685998, 0.0346218, 0.0409455, 0.0027693
1445623746, 0106+013, 2015-10-23 23:43:45.741, 310.8063102, 45.5288783, 0.1807436, 0.0000000, -0.3358408, 0.0000000, counts, 0.8366470, 0.0000000, 0.1357525, 0.0000000, 1493.7443269, 0.0000000, 2, 0.3116260, 0.1734284, 546.9825927, 2, 0.6145025, 0.1023297, 946.7740474, 2, 12500.5000000, 3.2496, 26.63, 894.09, 15.00, 0.28, 1, -0.0596954, 0.0346401, -0.0305772, 0.0065942
