# antenna = m063, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -3419.58251626 -1606.01510973 2.0, 0:02:23.1 0 -0:00:46.7 0:05:09.3 0:00:14.8 -0:00:06.5 -0:25:14.2 -0:00:24.1, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1436814025, 1057-797, 2015-07-13 19:04:59.919, 191.3061128, 32.9324762, 0.0143317, 0.0000000, -0.4135042, 0.0000000, counts, 0.8144201, 0.0000000, 0.1122917, 0.0000000, 1531.5899164, 0.0000000, 2, 0.3749795, 0.1137323, 787.5013612, 2, 0.4982181, 0.1218458, 744.0889186, 2, 12500.5000000, 2.1981, 6.95, 902.80, 15.00, 3.97, 1, 0.0730359, 0.0164030, 0.0373207, 0.0097130
1436814025, 3C273, 2015-07-13 19:32:17.226, 289.2623089, 25.6922635, -0.0056026, 0.0000000, -0.4191098, 0.0000000, counts, 6.7025130, 0.0000000, 0.1319893, 0.0000000, 1541.8603586, 0.0000000, 3, 3.2160307, 0.1305205, 792.4686364, 3, 3.5741654, 0.1336736, 749.3181650, 3, 12500.5000000, 20.2837, 6.81, 903.03, 15.00, 4.95, 1, 0.0520961, 0.0044732, 0.0127968, 0.0041074
1436814025, 3C279, 2015-07-13 19:38:08.077, 285.2994605, 34.5045302, -0.0221848, 0.0000000, -0.4215522, 0.0000000, counts, 6.8326647, 0.0000000, 0.1298711, 0.0000000, 1526.7538663, 0.0000000, 3, 3.7291963, 0.1285136, 784.9796171, 3, 3.2148770, 0.1305926, 741.6859322, 3, 12500.5000000, 23.0168, 6.69, 903.04, 15.00, 4.62, 1, 0.0442022, 0.0017493, 0.0088443, 0.0016650
1436814025, 1334-127, 2015-07-13 19:51:21.742, 282.2314215, 44.2024392, -0.0411571, 0.0000000, -0.4247963, 0.0000000, counts, 2.6145032, 0.0000000, 0.1214559, 0.0000000, 1518.1608048, 0.0000000, 3, 1.2639082, 0.1237950, 781.0488349, 3, 1.4630161, 0.1213132, 736.9982484, 2, 12500.5000000, 5.7386, 6.65, 902.69, 15.00, 4.86, 1, 0.0394946, -0.0020216, 0.0105335, -0.0015791
1436814025, 1424-418, 2015-07-13 20:10:14.762, 238.6012113, 57.5968174, -0.0991743, 0.0000000, -0.4283450, 0.0000000, counts, 1.2847434, 0.0000000, 0.1184001, 0.0000000, 1513.4477119, 0.0000000, 2, 0.7362058, 0.1122236, 779.9051854, 2, 0.6099589, 0.0936455, 733.5520492, 0, 12500.5000000, 7.6519, 5.99, 902.97, 15.00, 3.22, 1, 0.0261801, -0.0035458, 0.0086950, -0.0051278
1436814025, 1510-089, 2015-07-13 20:16:55.593, 302.9239167, 55.7360388, -0.0741593, 0.0000000, -0.4126029, 0.0000000, counts, 0.7501213, 0.0000000, 0.1430669, 0.0000000, 1512.9624062, 0.0000000, 3, 0.3865811, 0.1550836, 779.6252801, 2, 0.4938507, 0.1764234, 733.3908529, 2, 12500.5000000, 3.1523, 5.89, 902.81, 15.00, 3.33, 1, 0.0345468, 0.0080272, 0.0168198, 0.0106143
1436814025, 1613-586, 2015-07-13 20:37:04.581, 197.7710234, 59.5081037, -0.1447109, 0.0000000, -0.4229137, 0.0000000, counts, 1.3505830, 0.0000000, 0.1340756, 0.0000000, 1512.2825032, 0.0000000, 3, 0.6906394, 0.1374759, 779.2621105, 3, 0.7718588, 0.1307333, 732.9309605, 3, 12500.5000000, 3.8780, 5.94, 902.64, 15.00, 3.40, 1, 0.0060592, 0.0044581, -0.0081612, 0.0003035
1436814025, 1622-253, 2015-07-13 20:44:09.901, 284.8503346, 73.9994940, -0.3567994, 0.0000000, -0.4451714, 0.0000000, counts, 0.8873042, 0.0000000, 0.1301714, 0.0000000, 1509.6630078, 0.0000000, 3, 0.3978560, 0.1408594, 778.3816464, 3, 0.5864149, 0.1454462, 731.2114691, 2, 12500.5000000, 1.7979, 5.74, 902.42, 15.00, 3.33, 1, -0.0075458, -0.0255139, -0.0051668, -0.0219542
1436814025, 1657-261, 2015-07-13 20:50:00.253, 295.1593850, 80.2313386, -0.6954247, 0.0000000, -0.4134046, 0.0000000, counts, 0.8633144, 0.0000000, 0.1390408, 0.0000000, 1509.7493689, 0.0000000, 3, 0.4562582, 0.1039087, 778.6286657, 2, 0.4939451, 0.1757339, 731.1356221, 3, 12500.5000000, 2.2742, 5.41, 902.44, 15.00, 3.06, 1, -0.0231260, 0.0049603, -0.0120452, 0.0098126
1436814025, 1718-649, 2015-07-13 20:57:26.564, 184.3760662, 55.5215817, -0.1403111, 0.0000000, -0.4414860, 0.0000000, counts, 0.9447240, 0.0000000, 0.1385399, 0.0000000, 1511.0774739, 0.0000000, 3, 0.4809607, 0.1352789, 778.8132841, 3, 0.4312526, 0.2308067, 732.3225184, 3, 12500.5000000, 3.4802, 5.42, 902.61, 15.00, 2.31, 1, -0.0035790, -0.0131238, -0.0212297, -0.0182688
1436814025, 1730-130, 2015-07-13 21:05:53.350, 341.8039216, 71.5664720, -0.3206539, 0.0000000, -0.4290092, 0.0000000, counts, 1.4731318, 0.0000000, 0.1195372, 0.0000000, 1508.0141003, 0.0000000, 2, 0.6550569, 0.1368368, 777.8203927, 3, 0.8746998, 0.1298698, 730.0971524, 2, 12500.5000000, 4.4856, 5.45, 902.70, 15.00, 1.96, 1, -0.0161473, -0.0107506, -0.0130938, -0.0057920
1436814025, 1830-210, 2015-07-13 21:44:23.872, 358.3040194, 80.3161942, -0.7227020, 0.0000000, -0.4074429, 0.0000000, counts, 3.3893458, 0.0000000, 0.1197988, 0.0000000, 1508.6036737, 0.0000000, 3, 1.6983220, 0.1195950, 778.8682181, 3, 1.7691417, 0.1211102, 729.6807285, 3, 12500.5000000, 4.6283, 5.72, 902.26, 15.00, 4.78, 1, -0.0312077, 0.0101315, -0.0154426, 0.0157743
1436814025, 1921-293, 2015-07-13 22:02:58.901, 79.3651726, 83.0402418, -0.9009976, 0.0000000, -0.4237240, 0.0000000, counts, 4.2479386, 0.0000000, 0.1258286, 0.0000000, 1513.5852295, 0.0000000, 3, 2.1119489, 0.1219373, 781.6488866, 3, 2.1831003, 0.1321934, 731.8837799, 3, 12500.5000000, 11.4695, 5.51, 902.19, 15.00, 4.67, 1, -0.0195406, -0.0012859, 0.0026134, -0.0005068
1436814025, 1954-388, 2015-07-13 22:09:31.235, 127.7747804, 75.6847857, -0.2543473, 0.0000000, -0.4384726, 0.0000000, counts, 1.1886951, 0.0000000, 0.1329616, 0.0000000, 1511.3378776, 0.0000000, 2, 0.4887074, 0.1326090, 780.3250381, 3, 0.7411908, 0.1249047, 730.9567835, 2, 12500.5000000, 2.3152, 5.45, 902.00, 15.00, 4.80, 1, 0.0236917, -0.0122608, 0.0337139, -0.0152554
1436814025, 1958-179, 2015-07-13 22:16:23.061, 46.4913423, 72.1723699, -0.3762217, 0.0000000, -0.4430446, 0.0000000, counts, 0.7135502, 0.0000000, 0.1228899, 0.0000000, 1511.7628046, 0.0000000, 2, 0.3728862, 0.1183279, 780.4461702, 2, 0.5642792, 0.0954897, 731.2298999, 2, 12500.5000000, 2.2062, 5.42, 901.97, 15.00, 5.30, 1, -0.0331075, -0.0219048, -0.0256731, -0.0198274
