# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:17:33.3 0 0:01:12.9 0:03:44.3 0:00:09.4 0:00:04.1 0:05:04.1 0:00:58.8, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1442174675, 0106+013, 2015-09-13 20:15:14.892, 71.8131895, 24.8392515, -0.3487317, 0.0000000, 0.0971435, 0.0000000, counts, 3.2523418, 0.0000000, 0.1161593, 0.0000000, 2287.0931252, 0.0000000, 2, 1.6916504, 0.0888933, 1138.7468955, 0, 1.4399629, 0.1235068, 1148.6157084, 2, 12500.5000000, 3.2496, 22.14, 903.13, 15.00, 5.21, 1, 0.0019522, -0.0040480, 0.0003058, 0.0037995
1442174675, 0130-171, 2015-09-13 20:21:08.242, 92.3695386, 30.4658177, -0.3354414, 0.0000000, 0.0604189, 0.0000000, counts, 0.9937890, 0.0000000, 0.1206669, 0.0000000, 2274.7463017, 0.0000000, 2, 0.5679298, 0.0930702, 1131.4465091, 0, 0.2941808, 0.0915231, 1143.1777718, 3, 12500.5000000, 2.2589, 22.20, 903.13, 15.00, 5.45, 1, 0.0137509, -0.0391615, 0.0125800, -0.0321997
1442174675, 0208-512, 2015-09-13 20:27:24.083, 133.4665956, 34.3382141, -0.3439960, 0.0000000, 0.0860784, 0.0000000, counts, 0.9174511, 0.0000000, 0.1242039, 0.0000000, 2265.3516071, 0.0000000, 2, 0.6164758, 0.1077661, 1125.1842587, 2, 0.3828042, 0.1465023, 1140.1414406, 3, 12500.5000000, 2.1546, 22.10, 903.10, 15.00, 5.39, 1, 0.0069195, -0.0109109, 0.0057600, -0.0047941
1442174675, 1613-586, 2015-09-13 20:40:00.763, 216.5259033, 31.3526232, -0.3431018, 0.0000000, 0.0848260, 0.0000000, counts, 1.2286297, 0.0000000, 0.1520500, 0.0000000, 2271.7218662, 0.0000000, 2, 0.7694127, 0.1473173, 1128.3684975, 2, 0.4813076, 0.1656471, 1143.3072340, 2, 12500.5000000, 3.8780, 22.08, 903.13, 15.00, 5.62, 1, 0.0089600, -0.0108185, 0.0069708, -0.0037569
1442174675, 1657-261, 2015-09-13 20:46:15.105, 255.1852931, 29.2867303, -0.3528949, 0.0000000, 0.0948599, 0.0000000, counts, 1.0049813, 0.0000000, 0.1173087, 0.0000000, 2279.7819494, 0.0000000, 3, 0.6333373, 0.1233643, 1132.9851910, 3, 0.3551034, 0.1839108, 1146.7335841, 3, 12500.5000000, 2.2742, 22.08, 903.07, 15.00, 5.35, 1, 0.0008893, -0.0020893, -0.0012428, 0.0058481
1442174675, 1730-130, 2015-09-13 20:59:09.277, 270.8837452, 27.8058234, -0.3526502, 0.0000000, 0.0891072, 0.0000000, counts, 1.8402451, 0.0000000, 0.1187574, 0.0000000, 2286.3071580, 0.0000000, 2, 1.0391687, 0.1260522, 1136.3074832, 3, 0.8479623, 0.1153878, 1149.9063166, 2, 12500.5000000, 4.4856, 21.93, 902.97, 15.00, 5.12, 1, 0.0009543, -0.0087139, -0.0012233, -0.0003803
1442174675, 0332-403, 2015-09-13 21:07:06.575, 123.6564085, 24.2193163, -0.3458709, 0.0000000, 0.0854735, 0.0000000, counts, 0.7700632, 0.0000000, 0.1450140, 0.0000000, 2298.7289655, 0.0000000, 2, 0.4347581, 0.1865337, 1143.7574691, 2, 0.4080838, 0.1048463, 1155.0752482, 3, 12500.5000000, 2.3796, 21.95, 903.03, 15.00, 5.51, 1, 0.0042506, -0.0133953, 0.0023141, -0.0061508
1442174675, 1741-038, 2015-09-13 21:16:03.848, 278.8933714, 21.8925387, -0.3553885, 0.0000000, 0.0851454, 0.0000000, counts, 1.3761053, 0.0000000, 0.1256175, 0.0000000, 2309.9410975, 0.0000000, 2, 0.8897205, 0.1195318, 1150.0948771, 2, 0.5122257, 0.1468445, 1159.8415059, 2, 12500.5000000, 3.8687, 21.83, 902.97, 15.00, 5.27, 1, -0.0024934, -0.0137607, -0.0050839, -0.0047788
1442174675, 1830-210, 2015-09-13 21:38:35.776, 265.0439335, 35.8116413, -0.3554947, 0.0000000, 0.0865583, 0.0000000, counts, 4.0691390, 0.0000000, 0.1231624, 0.0000000, 2268.7824886, 0.0000000, 2, 2.3852282, 0.1332952, 1125.5362467, 2, 1.7454880, 0.1136187, 1143.1963353, 2, 12500.5000000, 4.6283, 21.63, 902.72, 15.00, 5.36, 1, 0.0009037, -0.0097991, -0.0008048, -0.0024668
1442174675, 0402-362, 2015-09-13 21:46:32.074, 118.7463631, 24.5801576, -0.3495483, 0.0000000, 0.0859311, 0.0000000, counts, 2.0990166, 0.0000000, 0.1156044, 0.0000000, 2297.6687467, 0.0000000, 2, 1.1624954, 0.1218750, 1142.5757970, 2, 0.9596801, 0.1116769, 1155.1106899, 2, 12500.5000000, 1.9561, 21.78, 902.77, 15.00, 5.71, 1, 0.0008993, -0.0131371, -0.0009715, -0.0058872
1442174675, 0637-752, 2015-09-13 21:52:52.913, 165.6723991, 23.3952840, -0.3508539, 0.0000000, 0.0987658, 0.0000000, counts, 1.5059477, 0.0000000, 0.1228574, 0.0000000, 2304.6665053, 0.0000000, 3, 0.9242578, 0.1212357, 1146.5184966, 3, 0.5911157, 0.1323104, 1158.1267150, 3, 12500.5000000, 4.1466, 21.77, 902.69, 15.00, 5.37, 1, 0.0000901, 0.0015511, -0.0022049, 0.0088284
1442174675, 1908-201, 2015-09-13 22:00:11.228, 268.0166504, 38.8212497, -0.3627628, 0.0000000, 0.1022054, 0.0000000, counts, 1.0046137, 0.0000000, 0.1414266, 0.0000000, 2262.4101786, 0.0000000, 2, 0.6296855, 0.1163406, 1121.3957616, 3, 0.4276759, 0.1818276, 1140.9835061, 2, 12500.5000000, 2.3588, 21.78, 902.76, 15.00, 5.45, 1, -0.0034550, 0.0062364, -0.0049951, 0.0132177
1442174675, 0426-380, 2015-09-13 22:08:09.026, 120.9005365, 24.6781566, -0.3477005, 0.0000000, 0.0949123, 0.0000000, counts, 1.3532164, 0.0000000, 0.1305885, 0.0000000, 2299.4864781, 0.0000000, 3, 0.8714023, 0.1282969, 1143.4006804, 3, 0.5054881, 0.1449287, 1156.0510316, 3, 12500.5000000, 3.0603, 21.69, 902.69, 15.00, 5.62, 1, 0.0025879, -0.0040378, 0.0007130, 0.0031859
1442174675, 0454-463, 2015-09-13 22:14:08.874, 130.9646426, 23.9319859, -0.3456197, 0.0000000, 0.1006247, 0.0000000, counts, 0.8952794, 0.0000000, 0.1458876, 0.0000000, 2303.7260523, 0.0000000, 3, 0.5946574, 0.1440936, 1145.9639686, 3, 0.3368826, 0.1455224, 1157.6554509, 3, 12500.5000000, 2.6670, 21.60, 902.78, 15.00, 5.29, 1, 0.0045117, 0.0020752, 0.0025002, 0.0093012
1442174675, 1921-293, 2015-09-13 22:27:40.030, 255.6119613, 39.1011183, -0.3558898, 0.0000000, 0.0910914, 0.0000000, counts, 4.3186739, 0.0000000, 0.1222762, 0.0000000, 2260.3728894, 0.0000000, 3, 2.5330653, 0.1239204, 1119.9704538, 3, 1.8111314, 0.1200088, 1140.3789354, 2, 12500.5000000, 11.4695, 21.45, 902.82, 15.00, 5.25, 1, 0.0018228, -0.0043040, 0.0002418, 0.0024452
1442174675, 1958-179, 2015-09-13 22:39:31.729, 272.0615430, 40.0696860, -0.3605569, 0.0000000, 0.0619846, 0.0000000, counts, 1.0679617, 0.0000000, 0.1120683, 0.0000000, 2257.8165170, 0.0000000, 2, 0.6007132, 0.1379990, 1118.2417298, 2, 0.3119582, 0.3407430, 1139.3267958, 3, 12500.5000000, 2.2062, 21.45, 902.93, 15.00, 4.99, 1, -0.0010412, -0.0339427, -0.0024989, -0.0270748
1442174675, 0521-365, 2015-09-13 23:05:32.569, 119.1442763, 24.7622828, -0.3500662, 0.0000000, 0.0972466, 0.0000000, counts, 3.0727091, 0.0000000, 0.1219550, 0.0000000, 2300.1243158, 0.0000000, 3, 1.7544238, 0.1226764, 1141.4742077, 3, 1.3963983, 0.1180154, 1158.6325749, 3, 12500.5000000, 5.5701, 21.14, 902.85, 15.00, 4.90, 1, 0.0004387, -0.0017802, -0.0014171, 0.0054499
1442174675, 0537-441, 2015-09-13 23:11:13.425, 127.7937410, 25.5682371, -0.3508596, 0.0000000, 0.0834925, 0.0000000, counts, 1.6597310, 0.0000000, 0.1236066, 0.0000000, 2297.8601940, 0.0000000, 2, 1.0681548, 0.1203715, 1139.9755921, 2, 0.6256184, 0.1401909, 1157.8369731, 2, 12500.5000000, 4.5052, 21.07, 902.81, 15.00, 5.05, 1, -0.0001952, -0.0150134, -0.0020326, -0.0079188
1442174675, 0420-014, 2015-09-13 23:17:35.763, 76.3294677, 24.0884543, -0.3543236, 0.0000000, 0.1093600, 0.0000000, counts, 0.9997265, 0.0000000, 0.1162884, 0.0000000, 2303.2545590, 0.0000000, 3, 0.5735408, 0.1403568, 1142.6997249, 2, 0.3984490, 0.1651301, 1160.5568143, 2, 12500.5000000, 3.7073, 20.94, 902.85, 15.00, 4.49, 1, -0.0032488, 0.0082531, -0.0049820, 0.0160938
1442174675, 2128-123, 2015-09-13 23:25:55.552, 286.0264932, 46.6606047, -0.3678915, 0.0000000, 0.0866258, 0.0000000, counts, 0.8069954, 0.0000000, 0.1219461, 0.0000000, 2254.5316543, 0.0000000, 3, 0.4565546, 0.1169860, 1113.7552602, 3, 0.3513689, 0.1576166, 1140.7738963, 3, 12500.5000000, nan, 20.76, 902.87, 15.00, 4.27, 1, -0.0020537, -0.0086825, -0.0031376, -0.0026162
1442174675, 2134+004, 2015-09-13 23:37:16.763, 298.6128379, 37.6916826, -0.3557340, 0.0000000, 0.0823776, 0.0000000, counts, 3.8447947, 0.0000000, 0.1204975, 0.0000000, 2266.3350589, 0.0000000, 2, 2.3183512, 0.1237734, 1120.6212220, 2, 1.5906534, 0.1136226, 1145.6648864, 2, 12500.5000000, 8.7175, 20.54, 902.80, 15.00, 4.07, 1, 0.0016875, -0.0152700, 0.0003174, -0.0077735
