# antenna = m063, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -3419.58251626 -1606.01510973 2.0, 0:02:23.1 0 -0:00:46.7 0:05:09.3 0:00:14.8 -0:00:06.5 -0:25:14.2 -0:00:24.1, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1436713314, 1057-797, 2015-07-12 15:42:39.118, 184.8909805, 39.7495098, -0.0864977, 0.0000000, -0.4317601, 0.0000000, counts, 0.9702534, 0.0000000, 0.1299829, 0.0000000, 1526.6374018, 0.0000000, 3, 0.5334143, 0.1213514, 780.3227505, 3, 0.4771167, 0.1664417, 746.3200040, 3, 12500.5000000, 2.1981, 8.77, 899.38, 15.00, 4.78, 0, -0.0014792, -0.0020598, -0.0259673, -0.0121223
1436713314, 1127-145, 2015-07-12 15:50:29.919, 312.5168081, 68.0991197, -0.2325542, 0.0000000, -0.4162204, 0.0000000, counts, 1.0700063, 0.0000000, 0.1471137, 0.0000000, 1515.7989021, 0.0000000, 3, 0.5834135, 0.1058643, 776.3833840, 2, 0.6147066, 0.2118728, 739.6042021, 3, 12500.5000000, 3.4536, 8.48, 899.55, 15.00, 4.25, 1, -0.0019380, 0.0027786, -0.0032458, 0.0034174
1436713314, 3C279, 2015-07-12 16:08:49.454, 0.9356563, 65.1491178, -0.1787908, 0.0000000, -0.4085866, 0.0000000, counts, 8.1591504, 0.0000000, 0.1128014, 0.0000000, 1517.6801448, 0.0000000, 2, 3.9205601, 0.1137419, 779.1586221, 2, 4.3452274, 0.1125031, 738.4329065, 2, 12500.5000000, 23.0168, 7.86, 899.91, 15.00, 3.84, 1, 0.0041451, 0.0107568, 0.0046776, 0.0110512
1436713314, 3C286, 2015-07-12 16:25:26.032, 4.8611297, 28.6852124, -0.0338763, 0.0000000, -0.4183811, 0.0000000, counts, 1.6701861, 0.0000000, 0.1261343, 0.0000000, 1547.9859535, 0.0000000, 3, 0.7471737, 0.1352147, 795.3543217, 3, 1.0363724, 0.1251873, 752.5498547, 3, 12500.5000000, 3.8834, 7.44, 900.13, 15.00, 4.43, 1, 0.0265224, 0.0041595, -0.0092635, 0.0012567
1436713314, 1334-127, 2015-07-12 16:33:24.830, 14.5201096, 71.8087189, -0.3260129, 0.0000000, -0.4157849, 0.0000000, counts, 2.7653061, 0.0000000, 0.1193919, 0.0000000, 1516.7836881, 0.0000000, 3, 1.3729087, 0.1230528, 780.0867725, 3, 1.4173486, 0.1244181, 736.6468447, 2, 12500.5000000, 5.7386, 7.22, 900.28, 15.00, 4.33, 1, -0.0185869, 0.0033890, -0.0139665, 0.0038529
1436713314, 1421-490, 2015-07-12 16:47:39.968, 156.1400505, 69.0666366, -0.2061964, 0.0000000, -0.4117430, 0.0000000, counts, 1.6448456, 0.0000000, 0.1163120, 0.0000000, 1517.0833176, 0.0000000, 2, 0.7315665, 0.1159549, 780.7350676, 2, 0.9224932, 0.1252365, 736.3151677, 2, 12500.5000000, 4.0389, 6.91, 900.51, 15.00, 3.87, 1, 0.0101495, 0.0157500, 0.0109868, 0.0078948
1436713314, 1424-418, 2015-07-12 16:53:26.322, 142.8974339, 74.9588103, -0.3867023, 0.0000000, -0.4355499, 0.0000000, counts, 1.9195001, 0.0000000, 0.1223785, 0.0000000, 1517.6013556, 0.0000000, 2, 0.9961283, 0.1318940, 781.6252541, 2, 0.9703158, 0.1101976, 736.1147729, 2, 12500.5000000, 7.6519, 6.74, 900.47, 15.00, 4.02, 1, -0.0132300, -0.0088335, -0.0091676, -0.0159121
1436713314, 1514-241, 2015-07-12 17:06:43.484, 76.7277975, 70.1476993, -0.2498828, 0.0000000, -0.4184646, 0.0000000, counts, 0.8481330, 0.0000000, 0.1457291, 0.0000000, 1519.3396315, 0.0000000, 3, 0.4003032, 0.1414802, 782.9600698, 3, 0.4710343, 0.2410629, 736.4445023, 3, 12500.5000000, 2.2972, 6.38, 900.66, 15.00, 4.62, 1, -0.0043938, 0.0052334, 0.0010649, 0.0011732
1436713314, 1613-586, 2015-07-12 17:20:38.631, 151.3611038, 54.2122929, -0.0165859, 0.0000000, -0.4496965, 0.0000000, counts, 1.4467102, 0.0000000, 0.1213489, 0.0000000, 1528.4335909, 0.0000000, 2, 0.7628690, 0.1434506, 787.7673544, 2, 0.7470228, 0.1407151, 740.5345851, 2, 12500.5000000, 3.8780, 6.05, 900.92, 15.00, 3.72, 0, 0.0631824, -0.0206971, 0.0547052, -0.0300587
1436713314, 1622-253, 2015-07-12 17:27:14.464, 88.1406679, 60.3896949, -0.1251574, 0.0000000, -0.4273713, 0.0000000, counts, 0.8732971, 0.0000000, 0.1289142, 0.0000000, 1521.4520856, 0.0000000, 3, 0.4257212, 0.1129683, 784.0454893, 2, 0.5624774, 0.2400609, 737.4564805, 2, 12500.5000000, 1.7979, 5.86, 900.90, 15.00, 3.15, 1, 0.0120911, -0.0017813, 0.0115948, -0.0077335
1436713314, 1718-649, 2015-07-12 17:40:12.634, 154.6554816, 46.2187296, 0.0030611, 0.0000000, -0.4305647, 0.0000000, counts, 0.9500819, 0.0000000, 0.1315356, 0.0000000, 1524.9955387, 0.0000000, 3, 0.4709775, 0.1275981, 785.1902901, 3, 0.6219180, 0.1002625, 739.7639712, 0, 12500.5000000, 3.4802, 5.89, 900.98, 15.00, 4.72, 0, 0.0698047, -0.0008334, 0.0537432, -0.0109269
