# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:21:45.6 0 0 0 0 0 0:05:37.4, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1441292063, 1718-649, 2015-09-03 16:55:45.916, 177.4336434, 55.6526969, -0.3590299, 0.0000000, 0.1186793, 0.0000000, counts, 1.2109883, 0.0000000, 0.1136929, 0.0000000, 2266.5644949, 0.0000000, 2, 0.5869251, 0.1251903, 1152.1329442, 2, 0.6071096, 0.1056995, 1114.6710821, 2, 12500.5000000, 3.4802, 16.94, 904.69, 15.00, 4.99, 1, 0.0020519, 0.0249571, 0.0086184, 0.0253593
1441292063, 1730-130, 2015-09-03 17:04:37.691, 10.7699294, 72.0846193, -0.4268200, 0.0000000, 0.0788183, 0.0000000, counts, 1.9407341, 0.0000000, 0.1148609, 0.0000000, 2262.0652726, 0.0000000, 2, 1.1885516, 0.1072190, 1148.6260423, 2, 0.7830470, 0.1454890, 1113.4571002, 2, 12500.5000000, 4.4856, 16.74, 904.74, 15.00, 4.83, 1, -0.0197343, -0.0149039, -0.0002095, -0.0123985
1441292063, 1741-038, 2015-09-03 17:10:36.039, 10.0797584, 62.7618122, -0.3816381, 0.0000000, 0.0915764, 0.0000000, counts, 1.6205798, 0.0000000, 0.1328347, 0.0000000, 2261.6138878, 0.0000000, 3, 0.8160321, 0.1419093, 1149.8806118, 3, 0.7923691, 0.1393930, 1111.7133222, 3, 12500.5000000, 3.8687, 16.61, 904.74, 15.00, 5.12, 1, -0.0086830, -0.0021458, 0.0040073, -0.0006953
1441292063, 1749+096, 2015-09-03 17:16:35.387, 7.5397263, 49.3451037, -0.3586950, 0.0000000, 0.0837871, 0.0000000, counts, 2.9911019, 0.0000000, 0.1189667, 0.0000000, 2267.0283510, 0.0000000, 2, 1.6219959, 0.1176844, 1154.4738758, 2, 1.3882439, 0.1214796, 1112.5388543, 2, 12500.5000000, 2.7947, 16.55, 904.76, 15.00, 5.24, 1, 0.0025875, -0.0099351, 0.0067754, -0.0098223
1441292063, 1830-210, 2015-09-03 17:32:13.490, 49.9011401, 75.7595079, -0.4426153, 0.0000000, 0.0925092, 0.0000000, counts, 4.7528396, 0.0000000, 0.1179976, 0.0000000, 2262.1071005, 0.0000000, 3, 2.6857445, 0.1184028, 1151.8605298, 3, 2.0494601, 0.1240362, 1110.1739590, 2, 12500.5000000, 4.6283, 16.27, 904.84, 15.00, 5.57, 1, -0.0196668, -0.0012130, 0.0025530, 0.0011754
1441292063, 1908-201, 2015-09-03 17:38:08.840, 63.3955073, 69.4572984, -0.4168830, 0.0000000, 0.0873711, 0.0000000, counts, 1.5090064, 0.0000000, 0.1122628, 0.0000000, 2267.1614161, 0.0000000, 3, 0.7658061, 0.1287700, 1153.4882940, 3, 0.7335457, 0.1091331, 1113.6743608, 2, 12500.5000000, 2.3588, 16.15, 904.80, 15.00, 5.54, 1, -0.0190248, -0.0063511, -0.0017771, -0.0048558
1441292063, 1921-293, 2015-09-03 17:49:53.542, 90.0595413, 72.6224788, -0.4396887, 0.0000000, 0.0903427, 0.0000000, counts, 4.9521369, 0.0000000, 0.1213571, 0.0000000, 2274.0342076, 0.0000000, 2, 2.8669192, 0.1187823, 1155.3445425, 2, 2.1161646, 0.1270567, 1118.6635868, 2, 12500.5000000, 11.4695, 15.83, 904.85, 15.00, 4.71, 1, -0.0230039, -0.0033795, -0.0036980, -0.0016933
1441292063, 1954-388, 2015-09-03 17:55:54.889, 117.2895794, 66.6765212, -0.3920586, 0.0000000, 0.0922905, 0.0000000, counts, 1.3414119, 0.0000000, 0.1262071, 0.0000000, 2278.3231507, 0.0000000, 3, 0.9347615, 0.1217808, 1156.7502579, 3, 0.5266969, 0.1031948, 1121.5143282, 2, 12500.5000000, 2.3152, 15.30, 904.94, 15.00, 5.57, 1, -0.0116369, -0.0014317, 0.0028619, -0.0004350
1441292063, 2052-474, 2015-09-03 18:10:46.512, 130.5727673, 56.8725316, -0.3715011, 0.0000000, 0.0920439, 0.0000000, counts, 1.2622242, 0.0000000, 0.1151857, 0.0000000, 2303.1440015, 0.0000000, 3, 0.7907939, 0.1245664, 1166.0437339, 3, 0.8562073, 0.0585443, 1136.9249223, 0, 12500.5000000, 2.2623, 14.85, 904.93, 15.00, 6.26, 1, -0.0048280, -0.0016783, 0.0028621, -0.0016808
1441292063, 2134+004, 2015-09-03 18:28:34.560, 60.7202656, 38.2915534, -0.3540072, 0.0000000, 0.1101592, 0.0000000, counts, 4.0416983, 0.0000000, 0.1241722, 0.0000000, 2347.2379911, 0.0000000, 2, 2.1997716, 0.1195765, 1176.9398224, 2, 1.9133581, 0.1275902, 1170.2669202, 2, 12500.5000000, 8.7175, 14.31, 905.15, 15.00, 7.19, 1, 0.0067965, 0.0164370, 0.0052879, 0.0148784
