# antenna = m063, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -3419.58251626 -1606.01510973 2.0, 0:02:23.1 0 -0:00:46.7 0:05:09.3 0:00:14.8 -0:00:06.5 -0:25:14.2 -0:00:24.1, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1440226443, For A, 2015-08-22 06:59:16.407, 247.5876911, 51.9296453, 0.3157616, 0.0000000, -0.4256233, 0.0000000, K, 0.6342478, 0.0000000, 1.2003608, 0.0000000, 1.8412187, 0.0000000, 5, 0.2906506, 1.2066876, 0.8374092, 5, 0.3439480, 1.1990608, 1.0031283, 5, 1279.9159921, 125.0259, 17.84, 899.47, 15.00, 4.66, 1, 0.2698597, -0.0009859, 0.0264678, -0.0365990
1440226443, 3C 123, 2015-08-22 07:05:49.240, 332.9631433, 23.7549171, 0.1840044, 0.0000000, -0.2965102, 0.0000000, K, 0.2476689, 0.0000000, 1.1394518, 0.0000000, 2.0925123, 0.0000000, 5, 0.1216970, 1.0966998, 0.9635235, 5, 0.1336331, 1.1642401, 1.1233985, 4, 1279.9159921, 51.3493, 17.75, 899.47, 15.00, 4.78, 1, 0.2232799, 0.1257456, 0.0123155, 0.0684311
1440226443, Pic A, 2015-08-22 07:21:21.846, 222.4570756, 67.2588989, 0.3750039, 0.0000000, -0.4103710, 0.0000000, K, 0.3524121, 0.0000000, 1.1849954, 0.0000000, 1.8319161, 0.0000000, 4, 0.1702372, 1.1460495, 0.8373561, 4, 0.1825258, 1.2370091, 0.9936771, 4, 1279.9159921, 73.6378, 18.15, 899.46, 15.00, 5.26, 1, 0.2312667, 0.0146423, -0.0129260, -0.0027946
1440226443, Tau A, 2015-08-22 07:27:56.179, 337.7417349, 33.9474249, 0.1704733, 0.0000000, -0.3792984, 0.0000000, K, 4.0777972, 0.0000000, 1.1305475, 0.0000000, 2.0593038, 0.0000000, 4, 2.0215167, 1.1224229, 0.9493749, 4, 2.0641039, 1.1330815, 1.1084055, 5, 1279.9159921, 970.0028, 18.46, 899.45, 15.00, 5.35, 1, 0.2015388, 0.0423774, -0.0237017, -0.0074441
1440226443, Ori A, 2015-08-22 07:33:47.031, 317.6472364, 57.8054949, 0.2926050, 0.0000000, -0.3903483, 0.0000000, K, 1.9479706, 0.0000000, 1.1240720, 0.0000000, 1.8835926, 0.0000000, 5, 0.9723532, 1.1262131, 0.8591405, 5, 0.9778259, 1.1227868, 1.0222814, 5, 1279.9159921, 353.9826, 18.54, 899.40, 15.00, 6.18, 1, 0.2328289, 0.0295750, -0.0097675, 0.0054363
1440226443, Hyd A, 2015-08-22 07:40:53.850, 65.7037629, 54.5206751, 0.3890329, 0.0000000, -0.3940615, 0.0000000, K, 0.2300511, 0.0000000, 1.1253267, 0.0000000, 1.8440093, 0.0000000, 5, 0.1147349, 1.1375143, 0.8368478, 5, 0.1157987, 1.1183887, 1.0068990, 5, 1279.9159921, 47.1593, 18.79, 899.41, 15.00, 5.68, 1, 0.2955510, 0.0303892, 0.0584766, -0.0021165
1440226443, PKS 0408-65, 2015-08-22 07:49:55.121, 205.1959035, 44.9668420, 0.2453379, 0.0000000, -0.3280926, 0.0000000, K, 0.0843797, 0.0000000, 1.2792915, 0.0000000, 1.8815655, 0.0000000, 5, 0.0420508, 1.3953841, 0.8556574, 2, 0.0427372, 1.2784184, 1.0198757, 5, 1279.9159921, 14.7508, 19.13, 899.23, 15.00, 6.07, 1, 0.2429322, 0.1002063, 0.0045803, 0.0536025
1440226443, PKS 0410-75, 2015-08-22 07:54:53.495, 194.5140750, 39.8766204, 0.2331147, 0.0000000, -0.3444063, 0.0000000, K, 0.0812657, 0.0000000, 1.1888945, 0.0000000, 1.8980351, 0.0000000, 5, 0.0385671, 1.2303188, 0.8688008, 5, 0.0431134, 1.2113483, 1.0286408, 5, 1279.9159921, 15.6595, 19.26, 899.08, 15.00, 6.29, 1, 0.2444081, 0.0848697, 0.0109205, 0.0324576
1440226443, PKS 0521-36, 2015-08-22 08:00:53.842, 249.0986929, 63.6204932, 0.6879764, 0.0000000, -0.6694773, 0.0000000, K, 0.0598007, 0.0000000, 1.2059325, 0.0000000, 1.8460156, 0.0000000, 0, 17.7191315, 0.7918960, 0.8470792, 3, 0.0471349, 1.0888691, 1.0051734, 3, 1279.9159921, 16.7802, 19.43, 898.91, 15.00, 6.32, 0, 0.3895724, -0.2461118, 0.1442732, -0.2665576
1440226443, 3C 161, 2015-08-22 08:12:00.061, 322.5385534, 60.1014802, 0.2302705, 0.0000000, -0.3772455, 0.0000000, K, 0.1017989, 0.0000000, 1.2211738, 0.0000000, 1.9328454, 0.0000000, 5, 0.0457357, 1.1821350, 0.8768134, 5, 0.0562086, 1.3826820, 1.0546894, 5, 1279.9159921, 19.9912, 19.47, 898.93, 15.00, 6.63, 1, 0.1930555, 0.0423411, -0.0494033, 0.0213075
1440226443, For A, 2015-08-22 08:18:23.898, 244.1793994, 36.3502556, 0.1951708, 0.0000000, -0.4402577, 0.0000000, K, 0.6175382, 0.0000000, 1.2007213, 0.0000000, 1.9185375, 0.0000000, 5, 0.2954485, 1.2042785, 0.8781800, 5, 0.3235403, 1.1928742, 1.0391343, 5, 1279.9159921, 125.0259, 19.55, 898.89, 15.00, 6.53, 1, 0.2214424, -0.0140895, -0.0092997, -0.0664566
1440226443, Pic A, 2015-08-22 08:22:36.791, 231.8406081, 57.4634301, 0.2537135, 0.0000000, -0.3999704, 0.0000000, K, 0.3580168, 0.0000000, 1.1736989, 0.0000000, 1.8611378, 0.0000000, 5, 0.1755475, 1.1615852, 0.8460247, 5, 0.1847369, 1.1859057, 1.0124434, 5, 1279.9159921, 73.6378, 19.58, 898.89, 15.00, 6.71, 1, 0.2155962, 0.0253616, -0.0294072, -0.0045924
1440226443, Tau A, 2015-08-22 08:29:22.619, 322.9914769, 27.3791879, 0.1551666, 0.0000000, -0.3803953, 0.0000000, K, 4.0765346, 0.0000000, 1.1191174, 0.0000000, 2.1077548, 0.0000000, 5, 2.0179498, 1.1164573, 0.9803753, 5, 2.0615995, 1.1222576, 1.1240794, 5, 1279.9159921, 970.0028, 20.04, 898.98, 15.00, 5.72, 1, 0.1948452, 0.0417906, -0.0221037, -0.0132530
1440226443, Ori A, 2015-08-22 08:35:06.974, 298.9893999, 47.3853203, 0.2235403, 0.0000000, -0.3897994, 0.0000000, K, 1.9188695, 0.0000000, 1.1276182, 0.0000000, 1.9301134, 0.0000000, 5, 0.9551401, 1.1257466, 0.8813998, 5, 0.9672727, 1.1332119, 1.0460380, 5, 1279.9159921, 353.9826, 20.40, 898.93, 15.00, 5.68, 1, 0.2219036, 0.0317725, -0.0176676, -0.0056487
1440226443, PKS 0408-65, 2015-08-22 08:51:19.562, 207.9922103, 39.0042398, 0.2405321, 0.0000000, -0.4085492, 0.0000000, K, 0.0875883, 0.0000000, 1.1335502, 0.0000000, 1.9282124, 0.0000000, 5, 0.0405485, 1.1508939, 0.8820222, 5, 0.0473507, 1.1207886, 1.0458120, 5, 1279.9159921, 14.7508, 20.21, 898.90, 15.00, 6.88, 1, 0.2523266, 0.0200469, 0.0192480, -0.0324653
1440226443, PKS 0410-75, 2015-08-22 08:56:19.435, 196.6466377, 36.2979034, 0.1530485, 0.0000000, -0.3698560, 0.0000000, K, 0.0708614, 0.0000000, 1.1680383, 0.0000000, 1.9312006, 0.0000000, 5, 0.0348784, 1.1792640, 0.8894733, 5, 0.0359981, 1.1727550, 1.0416971, 5, 1279.9159921, 15.6595, 20.10, 898.81, 15.00, 6.05, 1, 0.1866302, 0.0595721, -0.0431157, 0.0039014
1440226443, 3C 273, 2015-08-22 09:03:14.760, 71.7174985, 24.4480374, 0.0179528, 0.0000000, -0.3753891, 0.0000000, K, 0.2940702, 0.0000000, 1.1632404, 0.0000000, 2.1488619, 0.0000000, 5, 0.1469735, 1.1598245, 1.0026365, 5, 0.1479131, 1.1601893, 1.1457734, 5, 1279.9159921, 46.0097, 20.27, 898.97, 15.00, 5.45, 1, 0.0695927, 0.0517410, -0.1405299, -0.0100494
1440226443, PKS 0521-36, 2015-08-22 09:12:40.021, 248.3440390, 49.1796392, 0.2650941, 0.0000000, -0.7225972, 0.0000000, K, 0.0885921, 0.0000000, 1.4840270, 0.0000000, 1.9399106, 0.0000000, 5, 0.0427005, 1.5147988, 0.8881040, 5, 0.0468354, 1.4521539, 1.0517395, 5, 1279.9159921, 16.7802, 20.56, 899.22, 15.00, 6.29, 0, 0.2464344, -0.2977710, 0.0044512, -0.3365615
1440226443, 3C 161, 2015-08-22 09:20:00.834, 300.0982674, 49.0044802, 0.2505543, 0.0000000, -0.3843705, 0.0000000, K, 0.0943116, 0.0000000, 1.2066371, 0.0000000, 1.9340343, 0.0000000, 5, 0.0435576, 1.2294495, 0.8849432, 5, 0.0515228, 1.1858129, 1.0491977, 5, 1279.9159921, 19.9912, 20.36, 899.09, 15.00, 6.25, 1, 0.2359963, 0.0370084, -0.0044994, 0.0014789
1440226443, 3C 279, 2015-08-22 09:28:55.108, 79.2199901, 28.5047830, 0.2576453, 0.0000000, -0.5805769, 0.0000000, K, 0.0601559, 0.0000000, 1.3482434, 0.0000000, 2.0987554, 0.0000000, 5, 0.0287923, 1.2204542, 0.9796389, 5, 0.0324679, 1.2848881, 1.1199316, 5, 1279.9159921, 11.1633, 20.23, 898.95, 15.00, 6.14, 0, 0.2815004, -0.1530781, 0.0654766, -0.2126923
1440226443, Vir A, 2015-08-22 09:35:31.940, 57.6580732, 23.9567689, 0.2392238, 0.0000000, -0.3647010, 0.0000000, K, 1.1148227, 0.0000000, 1.1377447, 0.0000000, 2.1522793, 0.0000000, 5, 0.5481034, 1.1364070, 1.0066678, 5, 0.5668830, 1.1391261, 1.1455115, 5, 1279.9159921, 220.2490, 20.42, 899.15, 15.00, 5.73, 1, 0.2716710, 0.0613540, 0.0622881, 0.0003552
1440226443, Pic A, 2015-08-22 09:43:41.233, 234.1969414, 43.4069004, 0.1579091, 0.0000000, -0.4060016, 0.0000000, K, 0.3449099, 0.0000000, 1.1390270, 0.0000000, 1.9384833, 0.0000000, 5, 0.1664078, 1.1406930, 0.8894849, 5, 0.1786230, 1.1405169, 1.0488536, 5, 1279.9159921, 73.6378, 20.73, 899.16, 15.00, 5.90, 1, 0.1836895, 0.0204136, -0.0541087, -0.0258367
1440226443, Ori A, 2015-08-22 09:48:00.623, 284.6540623, 32.8027629, 0.1724077, 0.0000000, -0.3871065, 0.0000000, K, 1.9014945, 0.0000000, 1.1281177, 0.0000000, 2.0151586, 0.0000000, 5, 0.9460679, 1.1274124, 0.9336160, 5, 0.9559168, 1.1296310, 1.0808516, 5, 1279.9159921, 353.9826, 20.91, 899.16, 15.00, 5.82, 1, 0.2063558, 0.0363447, -0.0194453, -0.0161384
1440226443, Hyd A, 2015-08-22 09:54:32.957, 357.7509653, 71.4279794, 0.5453889, 0.0000000, -0.3791725, 0.0000000, K, 0.2415956, 0.0000000, 1.2245202, 0.0000000, 1.8229601, 0.0000000, 5, 0.1136284, 1.1889561, 0.8453163, 5, 0.1295162, 1.2944014, 0.9761774, 5, 1279.9159921, 47.1593, 20.98, 899.10, 15.00, 5.14, 1, 0.2577003, 0.0393920, 0.0206227, 0.0338931
1440226443, Vir A, 2015-08-22 10:08:47.096, 51.2837958, 29.7829725, 0.2680294, 0.0000000, -0.3788397, 0.0000000, K, 1.1276338, 0.0000000, 1.1019694, 0.0000000, 2.0802023, 0.0000000, 0, 0.5578590, 1.1044134, 0.9675986, 0, 0.5616902, 1.1399946, 1.1102186, 5, 1279.9159921, 220.2490, 20.75, 898.96, 15.00, 5.30, 1, 0.2883326, 0.0464190, 0.0705759, -0.0100790
1440226443, PKS 0408-65, 2015-08-22 10:17:53.365, 208.2341765, 30.1311494, 0.2225403, 0.0000000, -0.3179427, 0.0000000, K, 0.0791136, 0.0000000, 1.1354726, 0.0000000, 2.0013108, 0.0000000, 5, 0.0387172, 1.1171981, 0.9214772, 5, 0.0406028, 1.1627452, 1.0794927, 5, 1279.9159921, 14.7508, 20.66, 898.99, 15.00, 5.52, 1, 0.2522947, 0.1112261, 0.0301306, 0.0510627
1440226443, PKS 1610-60, 2015-08-22 10:23:58.710, 148.2131652, 23.6765337, -0.0026199, 0.0000000, -0.3578329, 0.0000000, K, 0.3372967, 0.0000000, 1.1904488, 0.0000000, 2.3422900, 0.0000000, 5, 0.1713004, 1.2188316, 1.0963534, 5, 0.1685594, 1.1669612, 1.2433606, 5, 1279.9159921, 47.2810, 20.40, 898.96, 15.00, 5.31, 1, 0.0520691, 0.0733548, -0.1584099, 0.0070640
1440226443, PKS 0410-75, 2015-08-22 10:28:23.099, 197.3448743, 30.4259326, 0.1438804, 0.0000000, -0.3937988, 0.0000000, K, 0.0709510, 0.0000000, 1.1574722, 0.0000000, 2.0122991, 0.0000000, 5, 0.0352412, 1.1667718, 0.9320971, 5, 0.0359228, 1.1499172, 1.0800358, 5, 1279.9159921, 15.6595, 20.32, 898.73, 15.00, 6.00, 1, 0.1837696, 0.0359707, -0.0385144, -0.0245842
1440226443, 3C 161, 2015-08-22 10:47:26.615, 282.9111892, 31.4716420, 0.1076333, 0.0000000, -0.4896291, 0.0000000, K, 0.0992123, 0.0000000, 1.4177046, 0.0000000, 2.0615801, 0.0000000, 5, 0.0504986, 1.3782227, 0.9473825, 5, 0.0499598, 1.4815888, 1.1154071, 5, 1279.9159921, 19.9912, 20.27, 898.61, 15.00, 5.25, 1, 0.1524682, -0.0659868, -0.0715980, -0.1196576
1440226443, 3C 279, 2015-08-22 10:58:47.827, 62.6833371, 46.8024378, 0.3485056, 0.0000000, -0.4430298, 0.0000000, K, 0.0677910, 0.0000000, 1.2000635, 0.0000000, 2.0010672, 0.0000000, 5, 0.0325511, 1.1652154, 0.9180870, 5, 0.0349691, 1.2962163, 1.0835557, 5, 1279.9159921, 11.1633, 20.21, 898.43, 15.00, 5.28, 1, 0.3034547, -0.0181186, 0.0695158, -0.0594800
1440226443, Pic A, 2015-08-22 11:06:48.123, 231.4521889, 29.0911996, 0.1626183, 0.0000000, -0.3882236, 0.0000000, K, 0.3474744, 0.0000000, 1.1414245, 0.0000000, 2.0639380, 0.0000000, 5, 0.1702198, 1.1372346, 0.9572604, 5, 0.1776635, 1.1439551, 1.1063796, 5, 1279.9159921, 73.6378, 20.31, 898.41, 15.00, 4.93, 1, 0.2017022, 0.0393872, -0.0193538, -0.0199414
1440226443, Hyd A, 2015-08-22 11:16:27.378, 308.7311894, 62.9749800, 0.2941985, 0.0000000, -0.3990901, 0.0000000, K, 0.2602344, 0.0000000, 1.1597033, 0.0000000, 1.8902608, 0.0000000, 5, 0.1217191, 1.1823107, 0.8678120, 5, 0.1397400, 1.1436661, 1.0222481, 5, 1279.9159921, 47.1593, 20.38, 898.56, 15.00, 3.45, 1, 0.2149392, 0.0205821, -0.0282830, 0.0030179
1440226443, 3C 273, 2015-08-22 11:24:34.172, 39.9438786, 49.8654621, 0.3018403, 0.0000000, -0.3597441, 0.0000000, K, 0.2714150, 0.0000000, 1.1396491, 0.0000000, 1.9676691, 0.0000000, 5, 0.1376652, 1.1370508, 0.9021299, 5, 0.1335024, 1.1522744, 1.0654638, 5, 1279.9159921, 46.0097, 20.19, 898.35, 15.00, 2.90, 1, 0.2616974, 0.0631895, 0.0258364, 0.0270258
1440226443, Vir A, 2015-08-22 11:31:05.507, 31.0090247, 41.5213539, 0.2580505, 0.0000000, -0.3710385, 0.0000000, K, 1.1364424, 0.0000000, 1.1347123, 0.0000000, 2.0004714, 0.0000000, 3, 0.5525542, 1.1255698, 0.9219789, 3, 0.5769790, 1.1492969, 1.0831039, 5, 1279.9159921, 220.2490, 20.20, 898.01, 15.00, 3.88, 1, 0.2555296, 0.0519914, 0.0247509, 0.0073349
1440226443, PKS 1610-60, 2015-08-22 11:38:19.323, 145.8246890, 32.4338619, 0.2610369, 0.0000000, -0.3129979, 0.0000000, K, 0.3336355, 0.0000000, 1.1682672, 0.0000000, 2.2775773, 0.0000000, 4, 0.1648579, 1.1862758, 1.0669366, 4, 0.1695537, 1.1841996, 1.2088238, 4, 1279.9159921, 47.2810, 20.13, 897.88, 15.00, 4.39, 1, 0.2792052, 0.1176788, 0.0562150, 0.0576903
1440226443, 3C 279, 2015-08-22 11:50:11.022, 48.1966425, 55.9432978, 0.1611200, 0.0000000, -0.4332383, 0.0000000, K, 0.0478392, 0.0000000, 1.3910674, 0.0000000, 2.0212037, 0.0000000, 5, 0.0278307, 1.2853750, 0.9243389, 5, 0.0219711, 1.3790015, 1.0947217, 5, 1279.9159921, 11.1633, 19.73, 897.51, 15.00, 4.38, 1, 0.1610967, -0.0102727, -0.0764425, -0.0396485
1440226443, Hyd A, 2015-08-22 11:58:14.818, 295.3514499, 55.3237812, 0.2974690, 0.0000000, -0.3619464, 0.0000000, K, 0.2586856, 0.0000000, 1.1340495, 0.0000000, 1.9047548, 0.0000000, 5, 0.1211229, 1.1236600, 0.8774157, 5, 0.1390325, 1.1456962, 1.0266298, 5, 1279.9159921, 47.1593, 19.58, 898.07, 15.00, 3.08, 1, 0.2456305, 0.0590815, 0.0022741, 0.0309236
1440226443, 3C 273, 2015-08-22 12:06:11.616, 24.7826772, 54.6876258, 0.3251088, 0.0000000, -0.3794313, 0.0000000, K, 0.2797289, 0.0000000, 1.1380333, 0.0000000, 1.9797257, 0.0000000, 5, 0.1331947, 1.1208750, 0.9104664, 5, 0.1470874, 1.1570938, 1.0690914, 5, 1279.9159921, 46.0097, 19.35, 898.41, 15.00, 2.17, 1, 0.2587053, 0.0420738, 0.0206732, 0.0127053
1440226443, Vir A, 2015-08-22 12:12:49.448, 17.8997470, 45.2555399, 0.2528399, 0.0000000, -0.3657108, 0.0000000, K, 1.1236097, 0.0000000, 1.1288783, 0.0000000, 2.0045408, 0.0000000, 5, 0.5429393, 1.1265896, 0.9203080, 5, 0.5805391, 1.1318282, 1.0841393, 5, 1279.9159921, 220.2490, 19.01, 898.11, 15.00, 2.68, 1, 0.2430163, 0.0562557, 0.0089674, 0.0162722
1440226443, PKS 1610-60, 2015-08-22 12:20:19.757, 145.6755997, 37.5349901, 0.2850573, 0.0000000, -0.3265909, 0.0000000, K, 0.3242773, 0.0000000, 1.1719434, 0.0000000, 2.2482688, 0.0000000, 4, 0.1607342, 1.1567889, 1.0497706, 4, 0.1656631, 1.1667609, 1.1975202, 4, 1279.9159921, 47.2810, 18.83, 897.95, 15.00, 3.09, 1, 0.2878402, 0.1037421, 0.0589833, 0.0482123
1440226443, PKS 0410-75, 2015-08-22 12:24:38.148, 194.6122249, 23.4153753, 0.1955003, 0.0000000, -0.3427268, 0.0000000, K, 0.0671676, 0.0000000, 1.1551514, 0.0000000, 2.1365235, 0.0000000, 4, 0.0340211, 1.2008967, 1.0000614, 5, 0.0335422, 1.1177050, 1.1360200, 4, 1279.9159921, 15.6595, 18.81, 898.14, 15.00, 2.36, 1, 0.2351022, 0.0875501, 0.0236882, 0.0220233
1440226443, 3C 279, 2015-08-22 12:32:23.451, 31.1555425, 61.7830368, 0.1378648, 0.0000000, -0.4779957, 0.0000000, K, 0.0588387, 0.0000000, 1.1287540, 0.0000000, 1.9826662, 0.0000000, 5, 0.0343001, 0.8952438, 0.9072531, 4, 0.0273019, 1.4918826, 1.0824630, 4, 1279.9159921, 11.1633, 18.96, 897.86, 15.00, 4.72, 1, 0.1405014, -0.0568034, -0.0977492, -0.0773740
1440226443, Hyd A, 2015-08-22 12:59:42.757, 282.4766253, 42.7919192, 0.2607514, 0.0000000, -0.3553822, 0.0000000, K, 0.2249020, 0.0000000, 1.1813576, 0.0000000, 1.9668383, 0.0000000, 5, 0.1255883, 1.1752859, 0.8934607, 5, 0.1038998, 1.2085809, 1.0685327, 5, 1279.9159921, 47.1593, 18.99, 897.49, 15.00, 4.33, 1, 0.2593676, 0.0674904, 0.0226198, 0.0241913
1440226443, 3C 273, 2015-08-22 13:07:23.562, 357.5825602, 57.2900284, 0.3070134, 0.0000000, -0.4193861, 0.0000000, K, 0.2811817, 0.0000000, 1.1892873, 0.0000000, 1.9449294, 0.0000000, 5, 0.1373952, 1.1479086, 0.8886121, 5, 0.1456509, 1.2416551, 1.0540349, 5, 1279.9159921, 46.0097, 19.13, 897.41, 15.00, 2.68, 1, 0.2398854, 0.0006590, -0.0000560, -0.0242137
1440226443, Vir A, 2015-08-22 13:13:58.395, 356.3791355, 46.9099792, 0.2213752, 0.0000000, -0.3523574, 0.0000000, K, 1.0924093, 0.0000000, 1.1332306, 0.0000000, 1.9544868, 0.0000000, 4, 0.5368958, 1.1313285, 0.8930306, 4, 0.5580590, 1.1414424, 1.0594964, 5, 1279.9159921, 220.2490, 19.18, 897.47, 15.00, 2.65, 1, 0.2183403, 0.0686101, -0.0178072, 0.0313029
1440226443, PKS 1610-60, 2015-08-22 13:21:50.696, 147.4901214, 44.8743381, 0.3638456, 0.0000000, -0.3371061, 0.0000000, K, 0.3334383, 0.0000000, 1.1738203, 0.0000000, 2.1906981, 0.0000000, 4, 0.1575803, 1.1583569, 1.0148191, 4, 0.1785215, 1.1896933, 1.1710433, 4, 1279.9159921, 47.2810, 19.59, 897.80, 15.00, 1.64, 1, 0.3242569, 0.0926864, 0.0888479, 0.0444971
