# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:16:39.9 0 0:02:37.9 0:05:32.4 0:00:11.4 0:00:13.2 0:05:34.3 0:00:09.3, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1446671884, 0238-084, 2015-11-04 22:00:10.225, 13.1697326, 66.9494358, -0.3998021, 0.0000000, 0.0735327, 0.0000000, counts, 0.8037115, 0.0000000, 0.1246951, 0.0000000, 2079.8319609, 0.0000000, 2, 0.5749593, 0.1061754, 995.3947219, 2, 0.2902010, 0.1457674, 1084.3827918, 2, 12500.5000000, 1.6295, 23.51, 898.27, 8.09, 2.21, 1, 0.0068067, -0.0242587, -0.0002133, -0.0070309
1446671884, 0252-549, 2015-11-04 22:08:23.517, 171.3541876, 65.7058863, -0.4103714, 0.0000000, 0.0937573, 0.0000000, counts, 0.6384120, 0.0000000, 0.1304734, 0.0000000, 2081.4217117, 0.0000000, 3, 0.4562072, 0.1429637, 996.0400612, 3, 0.2211622, 0.1136000, 1085.3834888, 2, 12500.5000000, 2.1718, 23.36, 898.16, 8.16, 2.36, 1, -0.0059447, 0.0024128, -0.0030182, -0.0030933
1446671884, 0402-362, 2015-11-04 22:20:28.710, 112.6162683, 71.9353081, -0.4478751, 0.0000000, 0.0891890, 0.0000000, counts, 1.9638225, 0.0000000, 0.1242534, 0.0000000, 2082.6318569, 0.0000000, 3, 1.1652279, 0.1284070, 996.3423412, 3, 0.8833715, 0.1097309, 1086.2740134, 2, 12500.5000000, 1.9561, 23.12, 898.10, 8.15, 2.47, 1, -0.0062395, -0.0066401, 0.0002798, 0.0025799
1446671884, 0420-014, 2015-11-04 22:27:09.040, 42.2310289, 52.8495771, -0.4129772, 0.0000000, 0.0563526, 0.0000000, counts, 0.7162028, 0.0000000, 0.1244582, 0.0000000, 2087.4031651, 0.0000000, 3, 0.4354219, 0.1659705, 998.8097048, 3, 0.3418198, 0.0962965, 1088.4676954, 2, 12500.5000000, 3.7073, 23.57, 897.88, 7.99, 3.08, 0, -0.0238238, -0.0428778, -0.0242941, -0.0330824
1446671884, 0426-380, 2015-11-04 22:33:57.368, 116.6825668, 69.3502037, -0.4197173, 0.0000000, 0.1023169, 0.0000000, counts, 1.0717558, 0.0000000, 0.1177892, 0.0000000, 2085.3626204, 0.0000000, 2, 0.6451286, 0.1118416, 997.2741272, 2, 0.4765591, 0.1136421, 1088.0789150, 3, 12500.5000000, 3.0603, 23.89, 897.91, 7.93, 2.81, 1, -0.0029637, 0.0066905, 0.0040829, 0.0135318
1446671884, 0451-282, 2015-11-04 22:53:29.372, 89.3326589, 68.2792697, -0.4141089, 0.0000000, 0.0870979, 0.0000000, counts, 0.9460139, 0.0000000, 0.1170098, 0.0000000, 2086.2755742, 0.0000000, 2, 0.5976884, 0.1024843, 997.2138447, 2, 0.3942462, 0.1509821, 1089.0297055, 2, 12500.5000000, 2.1455, 23.52, 897.93, 8.16, 1.87, 1, -0.0017796, -0.0104226, 0.0040109, 0.0014953
1446671884, 0454-463, 2015-11-04 22:59:57.208, 136.8228549, 65.9364106, -0.4428461, 0.0000000, 0.0870999, 0.0000000, counts, 1.0260038, 0.0000000, 0.1428743, 0.0000000, 2088.5780162, 0.0000000, 3, 0.5555664, 0.1391752, 998.4673686, 3, 0.4814759, 0.1630223, 1090.1118591, 3, 12500.5000000, 2.6670, 23.64, 897.93, 8.13, 1.68, 1, -0.0194540, -0.0070142, -0.0125802, -0.0064154
1446671884, 0521-365, 2015-11-04 23:25:27.061, 112.3539344, 69.1097079, -0.4247038, 0.0000000, 0.0885816, 0.0000000, counts, 2.9375728, 0.0000000, 0.1175145, 0.0000000, 2088.4702011, 0.0000000, 2, 1.7889226, 0.1157554, 997.7373438, 2, 1.2169200, 0.1183812, 1090.6966425, 3, 12500.5000000, 5.5701, 22.70, 897.86, 8.52, 0.95, 1, -0.0050843, -0.0073874, 0.0019467, 0.0002550
1446671884, 0537-441, 2015-11-04 23:31:20.411, 129.9178342, 65.1368312, -0.4070294, 0.0000000, 0.0911072, 0.0000000, counts, 1.7935576, 0.0000000, 0.1241950, 0.0000000, 2090.3082837, 0.0000000, 2, 1.0532368, 0.1361179, 998.8100564, 2, 0.7673790, 0.1218058, 1091.4639781, 3, 12500.5000000, 4.5052, 21.87, 897.97, 8.83, 1.24, 1, -0.0061568, -0.0036203, 0.0011497, -0.0020213
1446671884, 0605-085, 2015-11-04 23:37:58.743, 60.5892831, 52.5803196, -0.3732027, 0.0000000, 0.0859752, 0.0000000, counts, 1.7631648, 0.0000000, 0.1135531, 0.0000000, 2093.5917063, 0.0000000, 2, 1.1216924, 0.1097858, 1000.3588049, 2, 0.7030353, 0.1153243, 1093.2180638, 2, 12500.5000000, 2.6065, 20.95, 897.88, 9.16, 0.76, 1, -0.0012640, -0.0132048, 0.0011445, -0.0051195
