# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:17:33.3 0 0:01:12.9 0:03:44.3 0:00:09.4 0:00:04.1 0:05:04.1 0:00:58.8, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed
1443291032, 1749+096, 2015-09-26 19:43:12.909, 298.5838779, 24.0479682, -0.3674224, 0.0000000, 0.0976303, 0.0000000, counts, 18.5974417, 0.0000000, 0.1185185, 0.0000000, 2901.0390359, 0.0000000, 3.0000000, 11.1481824, 0.1227749, 1421.3606074, 3.0000000, 7.3912431, 0.1181412, 1479.7827713, 3.0000000, 12500.5000000, 2.7947, 22.79, 893.67, 15.00, 0.48
1443291032, 1954-388, 2015-09-26 20:41:39.426, 245.0312879, 58.4776158, -0.3208151, 0.0000000, 0.1588471, 0.0000000, counts, 8.7072210, 0.0000000, 0.1322009, 0.0000000, 2827.2044384, 0.0000000, 2.0000000, 5.1973484, 0.1362981, 1375.4031310, 2.0000000, 3.4544009, 0.1382875, 1451.8235133, 2.0000000, 12500.5000000, 2.3152, 22.94, 892.83, 15.00, 3.01
1443291032, 2128-123, 2015-09-26 21:45:30.305, 297.3228064, 56.5374487, -0.3497921, 0.0000000, 0.0589556, 0.0000000, counts, 0.8770422, 0.0000000, 0.1464096, 0.0000000, 2834.3688574, 0.0000000, 2.0000000, 0.5156124, 0.1360422, 1376.7483691, 2.0000000, 0.4758406, 0.1290357, 1457.5666804, 2.0000000, 12500.5000000, nan, 21.94, 892.54, 15.00, 0.41
1443291032, 0430+052, 2015-09-26 22:56:24.505, 67.1704777, 24.3120198, -0.6618544, 0.0000000, 0.2468229, 0.0000000, counts, 20.6717152, 0.0000000, 0.1513095, 0.0000000, 2918.4861814, 0.0000000, 2.0000000, 12.4735152, 0.1505558, 1424.9519043, 2.0000000, 8.4447551, 0.1517751, 1494.5054312, 2.0000000, 12500.5000000, 2.0547, 20.43, 892.24, 15.00, 0.46
1443291032, 3C138, 2015-09-27 00:25:17.249, 50.5870857, 24.3757528, -0.3940734, 0.0000000, 0.1044996, 0.0000000, counts, 148.4444512, 0.0000000, 0.1346577, 0.0000000, 3076.9067567, 0.0000000, 3.0000000, 89.3429748, 0.1345990, 1520.4500572, 3.0000000, 59.1014434, 0.1347466, 1556.4567625, 3.0000000, 12500.5000000, nan, 20.71, 891.88, 15.00, 2.19
1443291032, 0454-463, 2015-09-27 02:23:02.260, 153.6540529, 72.1863682, -0.4210024, 0.0000000, 0.0902215, 0.0000000, counts, 1.0380883, 0.0000000, 0.1535097, 0.0000000, 2842.0329152, 0.0000000, 3.0000000, 0.6450042, 0.1968093, 1380.0001918, 3.0000000, 0.3983265, 0.1419224, 1461.9809872, 3.0000000, 12500.5000000, 2.6670, 20.01, 890.69, 15.00, 2.57
