# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:21:45.6 0 0 0 0 0 0:05:37.4, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1441673676, 0003-066, 2015-09-08 01:01:23.181, 315.6317842, 58.1549806, -0.3945628, 0.0000000, 0.0748698, 0.0000000, counts, 4.3085665, 0.0000000, 0.1430716, 0.0000000, 2397.5167469, 0.0000000, 2, 2.6049791, 0.1451737, 1276.6463259, 2, 1.6922694, 0.1165045, 1120.6128373, 3, 12500.5000000, 2.4506, 6.75, 897.14, 15.00, 3.54, 1, -0.0168291, -0.0188524, -0.0055258, -0.0170985
1441673676, 0208-512, 2015-09-08 01:23:05.130, 173.0513121, 69.5979144, -0.4420024, 0.0000000, 0.0985155, 0.0000000, counts, 1.2275037, 0.0000000, 0.1373791, 0.0000000, 2402.3276878, 0.0000000, 2, 0.6397641, 0.1184007, 1278.1477219, 3, 0.6857877, 0.1368787, 1124.1897501, 2, 12500.5000000, 2.1546, 6.29, 897.03, 15.00, 2.61, 1, -0.0276569, 0.0047933, -0.0115976, 0.0086204
1441673676, 0238-084, 2015-09-08 01:31:05.427, 23.3690312, 65.7901389, -0.3759191, 0.0000000, 0.0902495, 0.0000000, counts, 0.9818884, 0.0000000, 0.1300945, 0.0000000, 2406.2753328, 0.0000000, 3, 0.5360097, 0.1157131, 1280.3572199, 2, 0.4710407, 0.1507073, 1125.9059648, 3, 12500.5000000, 1.6295, 6.34, 896.99, 15.00, 3.16, 1, -0.0054346, -0.0034727, 0.0113231, -0.0056403
1441673676, 0252-549, 2015-09-08 01:39:04.225, 165.5943711, 64.9610162, -0.3960180, 0.0000000, 0.0894679, 0.0000000, counts, 1.1429485, 0.0000000, 0.1245249, 0.0000000, 2407.0309323, 0.0000000, 2, 0.6519578, 0.1404207, 1281.6572634, 2, 0.5896342, 0.1172763, 1125.4291670, 2, 12500.5000000, 2.1718, 6.52, 896.98, 15.00, 2.84, 1, -0.0141154, -0.0042543, -0.0031218, -0.0008856
1441673676, 0332-403, 2015-09-08 01:45:12.069, 126.2571943, 71.8623844, -0.4052264, 0.0000000, 0.0915843, 0.0000000, counts, 1.0073399, 0.0000000, 0.1270239, 0.0000000, 2408.6788083, 0.0000000, 2, 0.4837033, 0.1344983, 1283.4382089, 2, 0.6230336, 0.0969665, 1125.2739337, 0, 12500.5000000, 2.3796, 6.23, 897.00, 15.00, 2.81, 1, -0.0132489, -0.0021379, 0.0047339, -0.0015019
1441673676, 0402-362, 2015-09-08 01:50:56.923, 110.9629800, 68.4233683, -0.4118778, 0.0000000, 0.0965782, 0.0000000, counts, 2.6256682, 0.0000000, 0.1155128, 0.0000000, 2411.4848248, 0.0000000, 3, 1.3880925, 0.1209901, 1286.0116613, 2, 1.2627221, 0.1189514, 1125.5283628, 3, 12500.5000000, 1.9561, 6.04, 896.97, 15.00, 2.73, 1, -0.0180972, 0.0028560, -0.0035165, 0.0024703
1441673676, 0420-014, 2015-09-08 01:57:30.257, 47.8760232, 50.1543836, -0.3783717, 0.0000000, 0.0925576, 0.0000000, counts, 1.1473016, 0.0000000, 0.1331063, 0.0000000, 2423.6134383, 0.0000000, 3, 0.9153132, 0.1926293, 1293.7465213, 2, 0.4722267, 0.1307478, 1129.8785670, 3, 12500.5000000, 3.7073, 5.80, 896.97, 15.00, 2.67, 1, -0.0100625, -0.0011646, -0.0085126, -0.0037288
1441673676, 0426-380, 2015-09-08 02:04:12.087, 114.9053652, 65.9015379, -0.3822496, 0.0000000, 0.0951619, 0.0000000, counts, 1.9303707, 0.0000000, 0.1153582, 0.0000000, 2416.8216133, 0.0000000, 3, 0.9837956, 0.1236817, 1290.3598760, 3, 0.9456418, 0.1144952, 1126.4501333, 3, 12500.5000000, 3.0603, 5.52, 897.01, 15.00, 2.14, 1, -0.0079958, 0.0014397, 0.0038600, 0.0013072
1441673676, 0430+052, 2015-09-08 02:11:14.908, 40.7530101, 45.3765403, -0.3517012, 0.0000000, 0.0994261, 0.0000000, counts, 1.7070214, 0.0000000, 0.1250070, 0.0000000, 2429.5106420, 0.0000000, 2, nan, nan, 1297.9201953, 0, 0.8691183, 0.1164798, 1131.7326799, 2, 12500.5000000, 2.0547, 5.53, 896.98, 15.00, 2.52, 1, 0.0077026, 0.0057039, 0.0065284, 0.0031797
1441673676, 3C123, 2015-09-08 02:17:29.749, 25.5415248, 24.4131256, -0.3513935, 0.0000000, 0.1076674, 0.0000000, counts, 3.3356541, 0.0000000, 0.1160921, 0.0000000, 2470.6561379, 0.0000000, 2, 1.6419384, 0.1149314, 1319.1477671, 2, 1.7180679, 0.1185700, 1151.4825926, 2, 12500.5000000, 6.0749, 5.54, 897.02, 15.00, 3.51, 1, 0.0102652, 0.0139452, 0.0025640, 0.0117136
